celltillväxt (noun)	Vitamin D verkar vara mycket effektiv i att reglera celltillväxt och därmed förhindra bland annat tumörbildning. 
snack (noun)	Det finns jobb som innebär mer snack med kunder än andra. 
snapsvisa (noun)	Den mest traditionella snapsvisan är den här: 
komplettera (verb)	Då måste jag komplettera mina betyg eller se till att få bra poäng på högskoleprovet. 
centrifugera (verb)	Försäljaren: Ja, men AEG-maskinen centrifugerar bättre, och så är den mer kompakt. 
komponera (verb)	Min flickvän brukar komponera en speciell festivalmiddag för den stora dagen. 
snattande (noun)	Birgitta: Jag har försökt några gånger utan att lyckas, men nu får det vara nog med snattandet. 
chansa (verb)	Jo, är det inte oftast då vi är stressade som vi chansar och lämnar bilen på en otillåten parkeringsplats? 
sned (adjective)	Dom lägger sina huvuden på sned, skrattar och håller varandra i händerna. 
kompromiss (noun)	En svensk försöker undvika konflikter och bråk och vill så snabbt som möjligt komma fram till en kompromiss. 
snedstreck (noun)	När vi vill visa att man kan välja mellan två likvärdiga alternativ kan vi använda snedstreck: 
kompromissa (verb)	Man kompromissar helt enkelt lite för att göra sig förstådd på bägge sidor Atlanten. 
snigelfart (noun)	Visserligen har andelen ökat de senaste tio åren, men ökningen går med snigelfart, från 27 procent till 31,5 procent. 
snitt (noun)	Med i snitt 233 vänner toppar malaysierna listan på de mest sociala facebookanvändarna i världen. 
chefsjobb (noun)	Siffrorna för andelen arbetsverksamma kvinnor med chefsjobb är ännu dystrare. 
konceptpapper (noun)	Han tog ner arket ; det var sådant där solgult konceptpapper som det lyser av. 
chefsposition (noun)	Högst andel kvinnor i chefsposition har Lettland och Litauen, med 42 respektive 38 procent. 
chefsrekrytering (noun)	I många fall sker chefsrekryteringen genom att man handplockar en person eller att man uppmanar någon att söka tjänsten. 
chevreau (noun)	Det ska väl inte vara mocca utan chevreau räcker väl? 
chili (noun)	Jag är galen i chili! 
snok (noun)	Man kan finna huggormar och snokar som tillbringar vintern tillsammans. 
chockera (verb)	De vill chockera folk, till exempel genom att klä sig extremt. 
snurra (verb)	Samtidigt som jorden rör sig i sin bana runt solen så snurrar den kring sin egen axel, jordaxeln. 
konflikt (noun)	Du orkar inte riktigt ta tag i en konflikt som dyker upp. 
snyfta (verb)	Johan, som aldrig rört vinbuteljen, faller i gråt och snyftar: 
cigarettpaket (noun)	Karin greppar efter cigarettpaketet vid brödburken. 
snyftning (noun)	Hon svalde en snyftning. 
snäckskal (noun)	När stranden fylls av snäckskal 
konjunktion (noun)	Utelämna konjunktioner: Jag är mycket trött så jag kommer inte på festen. 
das cirrusmoln. 
konkret (adjective)	Försök att visa dina starka sidor med konkreta exempel i stället. 
citattecken (noun)	Anföringstecken eller citattecken ) används 
citera (verb)	Ungefär så lyder ett kurdiskt ordspråk som Farman Sediqs släktingar ofta citerade under hans uppväxt. 
city (noun)	Mitt förslag är att förbjuda all biltrafik i city som inte direkt kan räknas som nyttotrafik. 
civilförsvar (noun)	Länsstyrelsen ansvarar bl a för samhällsplaneringen, miljö- och naturskyddsfrågor, civilförsvaret, vissa socialvårdfrågor m m. 
konserthus (noun)	Jonas ringer till Konserthuset för att beställa biljetter till popkonserten nästa helg. 
comeback (noun)	Samma färger som vid Elvis comeback 1968. 
snöre (noun)	Den tyckte han var rolig, eftersom den blev en bra slungsten på ett snöre. 
konservburk (noun)	8-10 ansjovisar (ur konservburk) 
snörkänga (noun)	Lotta sätter sig på en bänk och tittar på sina snörkängor, de med den kraftiga praktiska sulan. 
snörum (noun)	Du kan välja mellan att bo i snörum eller isrum (isrummen är dyrast). 
konsistens (noun)	De ständiga sprängningsolyckorna sammanhängde med nitroglycerinets flytande konsistens. 
konstant (adjective)	Under det följande halvåret var den 18-åriga systern satt under konstant bevakning. 
cykelställ (noun)	Han går ut, tar sin cykel i cykelstället och beger sig till Stadshallen för att bevaka gymnasieskolans musikaliska föreställning. 
cykelväg (noun)	Ibland slutar en cykelväg plötsligt vid en korsning eller väg och fortsätter sedan en bit bort på andra sidan. 
cykling (noun)	Som ung kunde hon ägna sig åt pianospel, cykling, simning och tennis. 
konstfotograf (noun)	Jag har redan provat på en hel del i livet ; barpianist, nattklubbschef, filmproducent, massör, författare, konstfotograf och mäklare. 
socialreformatorisk (adjective)	I hans arkiv finns utkast till både socialreformatoriska romaner och känsliga poesiförsök. 
dagblad (noun)	Dagbladet har ställt några frågor till Henning Mankell. 
socialvård (noun)	Det gäller framför allt skolor, äldrevård, socialvård och socialt bistånd samt miljö- och hälsoskyddsarbete. 
sociolog (noun)	I dag är det både läkare, sociologer och psykologer som forskar på det här området. 
konstruktion (noun)	Börjar många meningar på samma sätt, t.ex. med subjektet eller konstruktionerna Sedan ... 
dagordning (noun)	Eva: Kan vi också fastställa dagordningen enligt förslaget? 
dal (noun)	Och göken ropar uti hans gröna dal 
damfotboll (noun)	Göran: Damfotbollen kommer starkt, fast det är fortfarande övervägande killar som spelar. 
damm (noun)	Resårerna var grå och inpyrda av årens damm. 
dammig (adjective)	Det är ju alldeles dammigt över allt. 
konsumtion (noun)	Vi får inte glömma att konsumtionen är mycket ojämn bland världens länder. 
dammsugare (noun)	Dammsugaren var den första hushållsmaskinen med elmotor. 
dammsugning (noun)	Efter det är det dags för dammsugning. 
dans på rosor (nnm)	Puja Abar spelar mittsexa i Sollentuna HK:s juniorlag och det tycks inte vara någon dans på rosor. 
kontaktyta (noun)	Dels ger pauserna möjlighet att rensa hjärnan, dels fungerar de som en kontaktyta på företaget. 
soffhörn (noun)	Jag kurar ihop mig i soffhörnet som en katt och kunde jag spinna skulle jag göra det. 
kontinental (adjective)	Hon gav sin tomte drag både av den kontinentale Nikolaus och i någon mån den gamle nordiske tomten. 
darr (noun)	Hon stod tyst en stund och sen sa hon med darr på rösten: 
darra (verb)	Om du inte kan persiska, säger Battenbach och den oerhörda tanken får hans röst att darra. 
solcell (noun)	Jag har satellittelefon och e-mailcentral uppbyggd med solceller för att kunna lägga in mina rapporter på min sajt, 
datasystem (noun)	Datasystemet hade gått sönder och de hade ingen pop corn-personal som kunde hoppa in till kvällen. 
kontrast (noun)	Den fysiska ansträngningen är en bra kontrast till studierna i Viktor Rydbergs gymnasium på Norrtullsgatan. 
datormus (noun)	Han uppfann datormusen för att kunna lägga in diagram på datorn. 
konung (noun)	Karl XI (konung Karl) regerade 1660-1697. 
datorstopp (noun)	7 _ _ _ _ påverkades minst av alla av datorstopp. 
datorvärld (noun)	I dag har många engelska lånord med datorvärlden att göra, som datasupport, scanner, printer, mejla (svensk stavning). 
debattera (verb)	Där kunde de nya liberala idéerna inom politiken debatteras. 
debattinlägg (noun)	Kultursidan har artiklar om litteratur, konst, musik, teater och film, men också debattinlägg i samhällsfrågor. 
solsystem (noun)	Längst ut i solsystemet kretsar den lilla märkliga Pluto, minst känd av planeterna. 
deckardrottning (noun)	En annan nykomling är den norska deckardrottningen Anne Holt. 
kopieringspapper (noun)	Varför är det ingen som fyller på kopieringspapper till exempel? 
soltorka (verb)	Lertavlorna soltorkades sedan, och man hade en bok. 
defensiv (adjective)	Men en defensiv pessimist ger inte upp på grund av de negativa tankarna. 
definiera (verb)	I Nationalencyklopedins ordbok definieras ordet genre som typ av framställning som kännetecknas av viss uppsättning stildrag eller innehållsliga faktorer. 
solventil (noun)	Dalén uppfann också solventilen, som tänder fyren på kvällen och släcker den på morgonen. 
som en dans (abm)	Allt tycks gå som en dans. 
koptisk (adjective)	Semitisk-hamitiska: arabiska, hebreiska, assyriska, koptiska ; hau- sa, ett viktigt övernationellt kommunikationsspråk i Västafrika 
dela med sig (vbm)	Ofta dröjer man kvar, diskuterar olika projekt och delar med sig av sina kunskaper och erfarenheter. 
som en fisk (abm)	Tränaren ser själv ut som en fisk, med munnen öppen utan ljud. 
som en lärka (abm)	Lycklig som en lärka uti majsolens sken, 
som en uggla (abm)	Att vara klok som en uggla betyder att vara mycket klok. 
flesta är delaktiga i besluten. 
delegera (verb)	Där lärde han sig hur viktigt det är att vara lyhörd, att delegera arbetet och fördela ansvaret. 
som hand i handske (abm)	En arbetsplats som passar mig som hand i handske. 
dement (adjective)	En äldre människa som inte minns så bra kanske inte alls är dement. 
korn (noun)	Anders: Anders Mattson på Skrot och Korn. 
som regel (abm)	Svensken är som regel mer rakt på sak. 
kors (noun)	Lägg inte heller armarna i kors över bröstet. 
den ena efter den andra (pnm)	Men snart ger den ena efter den andra till ett glatt utrop. 
sommardräkt (noun)	Skillnaden i färg mellan vinter- och sommardräkt är stor längst i norr och liten i södra Sverige. 
depression (noun)	Du kanske har fått en årstidsbunden depression. 
desarmera (verb)	Vi tar det misstänkta föremålet till ett säkert ställe som är avspärrat och låter vår robot desarmera det. 
kort varsel (nnm)	Chefen: Vad fint att alla kunde komma med så kort varsel. 
kortfilm (noun)	En film som är kortare än 1 timme brukar kallas kortfilm. 
kortregister (noun)	Om biblioteket inte har sin katalog på dator så finns den alltid som kortregister på papper. 
kortsida (noun)	Hon sitter vid kortsidan i sitt bibliotek. 
sommarsol (noun)	För dig som har ljus hy räcker det med 10-15 minuters sommarsol på ansikte och armar varje dag. 
desto (adverb)	Ju högre växel du lägger i desto mindre bränsle drar bilen. 
kortverb (noun)	ende (av kortverb, verb som slutar på lång vokal ; betecknar oftast handling) (ett) gående, (ett) boende, ett leende 
sommarsolstånd (noun)	Men från början firades den vid sommarsolståndet, den 21 juni, årets kortaste natt. 
kortända (noun)	Pappa vid den ena kortändan och mamma vid den andra. 
sommarställe (noun)	Jag serverade och passade upp på dem när de hade gäster ute på vårt sommarställe. 
sommarsäsong (noun)	Restaurang Lyxlaxen söker serveringspersonal inför sommarsäsongen. 
sommarvind (noun)	Lekfullt och lätt du svävar än som fjäril väckt av sommarvind 
diabetes (noun)	Exempel på moderna latinska och grekiska lånord är telefon, elektricitet, diabetes, hygien. 
diagnos (noun)	Han var den förste som kunde ställa diagnos om t.ex. hjärnhinneinflammation och ansiktsförlamning. 
diagram (noun)	Han uppfann datormusen för att kunna lägga in diagram på datorn. 
dialektal (adjective)	Många ord är dialektala de används bara i vissa delar av landet. 
diesel (noun)	För närvarande använder vi 96 procent fossila bränslen (bensin och diesel). 
dietförslag (noun)	Till sist fick han ett dietförslag som verkligen hjälpte och han lyckades gå ner 21 kg på ett år. 
kostvana (noun)	Kostvanorna har också förändrats genom information från vetenskapligt håll. 
kotte (noun)	), nedfallna kottar samt kvistar och ris som lämnats kvar. 
sopran (noun)	konsert, kasino, sopran, bank (från italienska) 
diktverk (noun)	Han läste mycket helst romaner med ideell tendens och dryftade diktverken i affärsbreven. 
kramgo (adjective)	Söker likasinnad kramgo tjej 25- 40 för varaktigt förhållande. 
sorglig (adjective)	Det är ett både vackert och lite sorgligt porträtt av en älskad far. 
sorgsen (adjective)	Hans ögon var varma och lite sorgsna och han niade mig blygt. 
krans (noun)	Då binder jag en krans av löv 
sork (noun)	Möss och sorkar har samlat förråd under hela hösten. 
diplomati (noun)	Hammarskjölds arbete som FN:s generalsekreterare präglades av förebyggande och tyst diplomati. 
sortiment (noun)	Man kan påpeka saker i affärerna och få butiksägare att ändra sortimentet. 
krav (noun)	Erika Man borde kanske starta eget i stället, så man slipper undan alla dessa krav. 
sova ut (vbm)	När får vi rätt att sova ut? 
sovmorgon (noun)	Mitt förslag är att tonåringarna ska få sovmorgon varje dag. 
diskplockare (noun)	För två år sedan började jag arbeta som diskplockare på Restaurang Gyllene Fasanen. 
sovstol (noun)	Exempelvis har en kommun i Danmark installerat sovstolar och lagt in 20 minuters vilopaus efter lunch. 
diskrimineringsutredning (noun)	Boken har givits ut av en statlig utredning som kallades Diskrimineringsutredningen. 
kretsa (verb)	Månen kretsar snabbt runt vår jord. 
kretskort (noun)	När han utvecklade färggrafiken ville han kunna göra ritningar av kretskort i datorn. 
disponera (verb)	Så här kan du disponera ditt personliga brev. 
disposition (noun)	Man börjar med att göra en plan, en disposition. 
krigarkung (noun)	Krigarkungen Karl XII (1682-1718) deltog under sin regeringstid (1697-1718) i flera krig i Europa. 
ditt och datt (pnm)	Man slår sig ner tillsammans en stund för att koppla av och prata om ditt och datt. 
dittills (adverb)	Panthea hade bara sagt tack och tack så mycket dittills. 
krigsredskap (noun)	Han uppfann sprängämnen och krigsredskap men var själv en fridens man som avskydde våld. 
diverse (adjective)	Sitt tråkiga Ikea-möblerade radhus med Billy-bokhyllor, Klippan-soffor och diverse trasmattor fann hon inte intressant nog att bjuda Panthea till. 
djup (noun)	Det dånade därnere i djupet, hemskt som om den ville sluka oss, avgrunden öppnade sig under oss. 
djupsinnighet (noun)	Tyvärr blev självbiografin aldrig färdig, men denna herre av mycken liten djupsinnighet är ändå välbekant för oss. 
djupsömn (noun)	4Inne i djupsömnen är man som mest svårväckt. 
sparka upp (vbm)	Hon sparkade upp hissdörren och gick ut i garaget. 
djurläkare (noun)	Det var ont om läkare och veterinärer (djurläkare). 
sparkapital (noun)	Biljetterna var billiga, men ett litet sparkapital måste man ha. 
sparlåga (noun)	Igelkotten går verkligen på sparlåga. 
djärv (adjective)	Arvid Horn hade under Karl XII:s tid varit en djärv och tapper krigare. 
djävel (noun)	När orden djävul och djävlar används som svordomar kan de också stavas jävel och jävlar. 
doft (noun)	Också en annan doft spred sig då foten blivit fri. 
