lördag, noun	lördag	<ul><li>saturday</li></ul>			noun	en	Sidan 46	Kapitel_5 Rivstart_A1_A2
stoppa, verb	stoppa	<ul><li>darn, mend</li><li>stuff, fill</li><li>put, thrust</li><li>stop</li><li>fill (with soft material)</li></ul>	stoppa strumpor	darn socks	verb	att	Sidan 119	Kapitel_11 Rivstart_A1_A2
journalist, noun	journalist	<ul><li>journalist</li></ul>			noun	en	Sidan 20	Kapitel_2 Rivstart_A1_A2
kosta, verb	kosta	<ul><li>cost (also used figuratively, &quot;demand, require&quot;)</li></ul>	vad kostar äpplena?	how much are the apples?	verb	att	Sidan 37	Kapitel_4 Rivstart_A1_A2
klass, noun	klass	<ul><li>class (with certain characteristics)</li><li>class, form</li><li>high standard, class</li></ul>			noun	en	Sidan 11	Kapitel_1 Rivstart_A1_A2
mitt, adverb	mitt	<ul><li></li></ul>	vi bodde mitt emot kyrkan	we lived just opposite the church	adverb		Sidan 60	Kapitel_6 Rivstart_A1_A2
mitt, noun	mitt	<ul><li>centre</li></ul>	i mitten av (på) november	mid-November	noun	en	Sidan 60	Kapitel_6 Rivstart_A1_A2
relation, noun	relation	<ul><li>relation</li><li>relationship (also commonly &quot;(formal) connection&quot;)</li></ul>	priser måste sättas i relation till inkomster	prices must be put in relation to income	noun	en	Sidan 62	Kapitel_6 Rivstart_A1_A2
flera, prounoun	flera	<ul><li>several</li></ul>	jag har väntat i flera dagar på svar	I have waited several days for an answer	prounoun		Sidan 39	Kapitel_4 Rivstart_A1_A2
undersökning, noun	undersökning	<ul><li>examination, investigation</li></ul>			noun	en	Sidan 124	Kapitel_12 Rivstart_A1_A2
naturlig, adjective	naturlig	<ul><li>natural</li><li>natural (of people)</li><li>natural (used in phrases)</li></ul>	den naturliga radioaktiva strålningen	natural radioactive radiation	adjective		Sidan 135	Kaptiel_13 Rivstart_A1_A2
lista, noun	lista	<ul><li>list</li></ul>			noun	en	Sidan 23	Kapitel_2 Rivstart_A1_A2
rysk, adjective	rysk	<ul><li>russian</li></ul>			adjective		Sidan 128	Kapitel_12 Rivstart_A1_A2
jämföra, verb	jämföra	<ul><li>compare</li></ul>	skådespelaren blev jämförd med Chaplin	the actor was compared to Chaplin	verb	att	Sidan 31	Kapitel_3 Rivstart_A1_A2
intresserad, adjective	intresserad	<ul><li>interested</li></ul>	intresserad av läsning	interested in reading	adjective		Sidan 20	Kapitel_2 Rivstart_A1_A2
besöka, verb	besöka	<ul><li>call on, visit</li></ul>	i somras besökte vi våra släktingar i Grekland	last summer we visited our relatives in Greece	verb	att	Sidan 56	Kapitel_6 Rivstart_A1_A2
var, adverb	var	<ul><li>where</li><li>there</li></ul>	var bor du?	where do you live?	adverb		Sidan 09	Kapitel_1 Rivstart_A1_A2
var, prounoun	var	<ul><li>every</li></ul>	var fjortonde dag	once a fortnight	prounoun		Sidan 09	Kapitel_1 Rivstart_A1_A2
helg, noun	helg	<ul><li>holiday (also used of church festivals), weekend</li><li>a day on which work or ordinary business is suspended, by law or by custom; weekend</li></ul>			noun	en	Sidan 54	Kapitel_5 Rivstart_A1_A2
aktiv, adjective	aktiv	<ul><li>active</li></ul>	spela en aktiv roll	play an active role	adjective		Sidan 31	Kapitel_3 Rivstart_A1_A2
pappa, noun	pappa	<ul><li>father</li></ul>			noun	en	Sidan 20	Kapitel_2 Rivstart_A1_A2
fantastisk, adjective	fantastisk	<ul><li>fantastic</li></ul>	fantastiska äventyr	fantastic adventures	adjective		Sidan 49	Kapitel_5 Rivstart_A1_A2
historisk, adjective	historisk	<ul><li>historical, historic</li><li>of or pertaining to history</li></ul>	en historisk fotbollsmatch	a historic football match	adjective		Sidan 52	Kapitel_5 Rivstart_A1_A2
halv, adjective	halv	<ul><li>half</li><li>amounting to 50 percent of a whole</li></ul>	en halv kopp kaffe	half a cup of coffee	adjective		Sidan 29	Kapitel_3 Rivstart_A1_A2
teknisk, adjective	teknisk	<ul><li>technical</li><li>[technically] adept</li></ul>	teknisk utbildning	technical training	adjective		Sidan 139	Kaptiel_13 Rivstart_A1_A2
kasta, verb	kasta	<ul><li>cast, throw</li><li>discard, throw away</li></ul>	kasta sten	throw a stone (stones)	verb	att	Sidan 28	Kapitel_3 Rivstart_A1_A2
torsdag, noun	torsdag	<ul><li>thursday</li></ul>			noun	en	Sidan 47	Kapitel_5 Rivstart_A1_A2
forskare, noun	forskare	<ul><li>researcher</li></ul>			noun	en	Sidan 65	Kapitel_6 Rivstart_A1_A2
onsdag, noun	onsdag	<ul><li>wednesday</li></ul>			noun	en	Sidan 46	Kapitel_5 Rivstart_A1_A2
sol, noun	sol	<ul><li>sun</li></ul>	solen skiner	the sun is shining	noun	en	Sidan 20	Kapitel_2 Rivstart_A1_A2
fransk, adjective	fransk	<ul><li>french</li><li>that is from France</li></ul>			adjective		Sidan 52	Kapitel_5 Rivstart_A1_A2
modell, noun	modell	<ul><li>model</li><li>model, design</li></ul>	kommunism enligt rysk modell	communism according to the Russian model	noun	en	Sidan 133	Kaptiel_13 Rivstart_A1_A2
skön, adjective	skön	<ul><li>pretty, beautiful</li><li>comfortable, pleasant, agreeable, nice</li></ul>	sköna kvinnor	beautiful women	adjective		Sidan 75	Kaptiel_7 Rivstart_A1_A2
eftermiddag, noun	eftermiddag	<ul><li>afternoon</li></ul>			noun	en	Sidan 31	Kapitel_3 Rivstart_A1_A2
kille, noun	kille	<ul><li>fellow, guy, bloke (informal)</li></ul>			noun	en	Sidan 15	Kapitel_1 Rivstart_A1_A2
rida, verb	rida	<ul><li>ride</li></ul>			verb	att	Sidan 84	Kapitel_8 Rivstart_A1_A2
tisdag, noun	tisdag	<ul><li>tuesday</li></ul>	i tisdags	last Tuesday	noun	en	Sidan 46	Kapitel_5 Rivstart_A1_A2
sova, verb	sova	<ul><li>sleep, be asleep</li></ul>	hon sov gott hela natten	she slept soundly the whole night through	verb	att	Sidan 34	Kapitel_3 Rivstart_A1_A2
inne, adverb	inne	<ul><li>inside, in</li></ul>	inne i staden	in the city	adverb		Sidan 115	Kapitel_11 Rivstart_A1_A2
flicka, noun	flicka	<ul><li>girl</li></ul>			noun	en	Sidan 15	Kapitel_1 Rivstart_A1_A2
total, adjective	total	<ul><li>complete</li></ul>	en total förnyelse	a complete regeneration	adjective		Sidan 73	Kaptiel_7 Rivstart_A1_A2
ljus, noun	ljus	<ul><li>light (also figuratively)</li><li>light</li></ul>	ljus och mörker	light and dark	noun	ett	Sidan 69	Kaptiel_7 Rivstart_A1_A2
ljus, adjective	ljus	<ul><li>light (figuratively, &quot;hopeful&quot;)</li></ul>	mitt på ljusa dagen	in broad daylight	adjective		Sidan 69	Kaptiel_7 Rivstart_A1_A2
rik, adjective	rik	<ul><li>wealthy, rich</li><li>rich</li></ul>	en rik kvinna	a wealthy woman	adjective		Sidan 106	Kaptiel_10 Rivstart_A1_A2
region, noun	region	<ul><li>region</li></ul>	i varmare regioner	in warmer regions (climes)	noun	en	Sidan 101	Kapitel_9 Rivstart_A1_A2
negativ, adjective	negativ	<ul><li>negative (figuratively (&quot;that fails to give the desired result&quot;))</li><li>negative</li></ul>	provet var negativt	the test was negative	adjective		Sidan 48	Kapitel_5 Rivstart_A1_A2
hämta, verb	hämta	<ul><li>fetch, collect, retrieve</li><li>get, go for</li><li>download</li></ul>	hämta vatten	fetch water	verb	att	Sidan 134	Kaptiel_13 Rivstart_A1_A2
hav, noun	hav	<ul><li>sea, ocean</li><li>the waters covering the surface of the earth and surroun- ding the continents, etc.</li></ul>	100 m över havet	100 metres above sea level	noun	ett	Sidan 90	Kapitel_8 Rivstart_A1_A2
bred, adjective	bred	<ul><li>wide, broad</li></ul>	en bred utbildning	a broad education	adjective		Sidan 69	Kaptiel_7 Rivstart_A1_A2
läkare, noun	läkare	<ul><li>doctor, physician</li></ul>	söka läkare	consult a physician	noun	en	Sidan 12	Kapitel_1 Rivstart_A1_A2
fattig, adjective	fattig	<ul><li>poor</li></ul>	en fattig människa	a poor person	adjective		Sidan 105	Kaptiel_10 Rivstart_A1_A2
spännande, adjective	spännande	<ul><li>exciting (also &quot;very interesting&quot;)</li><li>thrilling, enthralling</li></ul>	en spännande film	an exciting film	adjective		Sidan 53	Kapitel_5 Rivstart_A1_A2
brev, noun	brev	<ul><li>letter</li><li>(long) written communication, mail</li></ul>	alla brev besvaras!	all letters will be answered!	noun	ett	Sidan 56	Kapitel_6 Rivstart_A1_A2
kämpa, verb	kämpa	<ul><li>fight (generally, &quot;exert oneself (physically)&quot;; in sports, &quot;compete&quot;)</li></ul>	kämpa med läxan	struggle with homework	verb	att	Sidan 65	Kapitel_6 Rivstart_A1_A2
siffra, noun	siffra	<ul><li>figure, numeral</li></ul>	den lägsta siffran på flera år	the lowest figure for several years	noun	en	Sidan 27	Kapitel_3 Rivstart_A1_A2
absolut, adverb	absolut	<ul><li>certainly, absolutely, definitely</li><li>completely; unconditionally</li></ul>	du får absolut inte komma	you definitely can&#39;t come	adverb		Sidan 23	Kapitel_2 Rivstart_A1_A2
absolut, adjective	absolut	<ul><li>absolute</li><li>complete, perfect</li></ul>	absolut majoritet	absolute majority	adjective		Sidan 23	Kapitel_2 Rivstart_A1_A2
engelsk, adjective	engelsk	<ul><li>english</li></ul>			adjective		Sidan 52	Kapitel_5 Rivstart_A1_A2
hoppa, verb	hoppa	<ul><li>jump, leap, skip, bound</li></ul>	hoppa ur bilen	jump out of the car	verb	att	Sidan 83	Kapitel_8 Rivstart_A1_A2
morgon, noun	morgon	<ul><li></li><li>morning</li></ul>			noun	en	Sidan 132	Kaptiel_13 Rivstart_A1_A2
tjej, noun	tjej	<ul><li>girl (informal)</li></ul>			noun	en	Sidan 15	Kapitel_1 Rivstart_A1_A2
chef, noun	chef	<ul><li>head, director</li><li>leader, manager, chief, boss</li></ul>	hon blev chef för dataanläggningen	she was made director of the computer facility	noun	en	Sidan 135	Kaptiel_13 Rivstart_A1_A2
hit, adverb	hit	<ul><li>this way, here, hither</li><li>towards this place</li></ul>	hon tittar hit	she&#39;s looking this way	adverb		Sidan 133	Kaptiel_13 Rivstart_A1_A2
kapitel, noun	kapitel	<ul><li>chapter (also used figuratively, &quot;area&quot;)</li></ul>	ett känsligt kapitel	a sensitive area	noun	ett	Sidan 07	Kapitel_1 Rivstart_A1_A2
speciell, adjective	speciell	<ul><li>special (figuratively of people &quot;strange, odd&quot;)</li></ul>	en speciell person	a special (strange, peculiar) person	adjective		Sidan 62	Kapitel_6 Rivstart_A1_A2
grön, adjective	grön	<ul><li>green</li><li>immature, inexperienced</li></ul>			adjective		Sidan 68	Kaptiel_7 Rivstart_A1_A2
sällan, adverb	sällan	<ul><li>seldom, rarely</li></ul>	hon kommer sällan hit	she rarely comes here	adverb		Sidan 49	Kapitel_5 Rivstart_A1_A2
position, noun	position	<ul><li>position (also figuratively of social status)</li></ul>	flytta fram positionerna	advance one&#39;s positions	noun	en	Sidan 10	Kapitel_1 Rivstart_A1_A2
skog, noun	skog	<ul><li>wood, forest, woodland, woods</li></ul>	ströva i skogen	stroll in the woods	noun	en	Sidan 75	Kaptiel_7 Rivstart_A1_A2
förklaring, noun	förklaring	<ul><li>explanation</li><li>declaration</li></ul>			noun	en	Sidan 100	Kapitel_9 Rivstart_A1_A2
springa, verb	springa	<ul><li>run</li></ul>	hon kom springande	she came running	verb	att	Sidan 75	Kaptiel_7 Rivstart_A1_A2
foto, noun	foto	<ul><li>snapshot, photograph</li></ul>			noun	ett	Sidan 08	Kapitel_1 Rivstart_A1_A2
stänga, verb	stänga	<ul><li>close, shut</li><li>close</li></ul>	stängda dörrar	closed doors	verb	att	Sidan 119	Kapitel_11 Rivstart_A1_A2
dotter, noun	dotter	<ul><li>daughter</li><li>sby&#39;s female child; a girl</li></ul>			noun	en	Sidan 14	Kapitel_1 Rivstart_A1_A2
självklart, adverb	självklart	<ul><li>certainly</li></ul>			adverb		Sidan 30	Kapitel_3 Rivstart_A1_A2
orka, verb	orka	<ul><li>have the energy to, be able to</li></ul>	jag orkar inte bära väskan längre	I cannot carry the bag any longer	verb	att	Sidan 87	Kapitel_8 Rivstart_A1_A2
kontrollera, verb	kontrollera	<ul><li>control</li><li>inspect, check</li></ul>	trupperna kontrollerar landets västra del	the troops control the western part of the country	verb	att	Sidan 31	Kapitel_3 Rivstart_A1_A2
planera, verb	planera	<ul><li>plan</li></ul>	planera en resa	plan a trip	verb	att	Sidan 80	Kapitel_8 Rivstart_A1_A2
färg, noun	färg	<ul><li>colour, (color [us]) (figuratively: &quot;political opinion&quot;)</li><li>paint</li><li>suit</li><li>one of the suits (hearts, spades, diamonds and clubs) in a pack of cards</li></ul>	färg och form	colour and form	noun	en	Sidan 74	Kaptiel_7 Rivstart_A1_A2
spår, noun	spår	<ul><li>trace, print, sign, mark</li><li>rail, track</li></ul>	hon visade inte ett spår av rädsla	she showed no sign of fear	noun	ett	Sidan 92	Kapitel_9 Rivstart_A1_A2
vuxen, adjective	vuxen	<ul><li>adult</li></ul>	barn och vuxna	children and adults (grown-ups)	adjective		Sidan 65	Kapitel_6 Rivstart_A1_A2
kvalitet, noun	kvalitet	<ul><li>quality (used especially of the highest grades of quality)</li></ul>	olika kvaliteter	different qualities	noun	en	Sidan 73	Kaptiel_7 Rivstart_A1_A2
studera, verb	studera	<ul><li>study</li></ul>	studera internationell politik	study international politics	verb	att	Sidan 12	Kapitel_1 Rivstart_A1_A2
billig, adjective	billig	<ul><li>cheap (figurative, &quot;bad, banal&quot;)</li><li>not costing much</li></ul>	en billig bok	an inexpensive book	adjective		Sidan 69	Kaptiel_7 Rivstart_A1_A2
dricka, verb	dricka	<ul><li>drink</li></ul>	dricka vatten	drink water	verb	att	Sidan 18	Kapitel_2 Rivstart_A1_A2
gata, noun	gata	<ul><li>street</li><li>road in a populous area</li></ul>	en trafikerad gata	a busy street	noun	en	Sidan 28	Kapitel_3 Rivstart_A1_A2
serie, noun	serie	<ul><li>set, succession, series</li><li>[comic] strip, cartoon</li><li>series</li></ul>	en serie bombattentat utfördes i söndags	several bombs went off last Sunday	noun	en	Sidan 72	Kaptiel_7 Rivstart_A1_A2
stiga, verb	stiga	<ul><li>walk, step, tread</li><li>rise</li></ul>	pojken steg fram till biljettluckan	the boy stepped up to the ticket window	verb	att	Sidan 31	Kapitel_3 Rivstart_A1_A2
leta, verb	leta	<ul><li>look</li></ul>	leta efter en bekant	look for a friend	verb	att	Sidan 57	Kapitel_6 Rivstart_A1_A2
kategori, noun	kategori	<ul><li>category</li></ul>			noun	en	Sidan 121	Kapitel_11 Rivstart_A1_A2
traditionell, adjective	traditionell	<ul><li>traditional</li></ul>	traditionella könsroller	traditional gender roles	adjective		Sidan 123	Kapitel_12 Rivstart_A1_A2
kläder, noun	kläder	<ul><li>clothes</li></ul>			noun		Sidan 64	Kapitel_6 Rivstart_A1_A2
spara, verb	spara	<ul><li>save</li><li>use sparingly, economize</li></ul>	spara pengar i bank	save money in the bank	verb	att	Sidan 70	Kaptiel_7 Rivstart_A1_A2
intervju, noun	intervju	<ul><li>interview (especially for the press, radio or tv)</li></ul>	ge en intervju	give (grant) an interview	noun	en	Sidan 108	Kaptiel_10 Rivstart_A1_A2
exakt, adverb	exakt	<ul><li>exact</li></ul>	hon kom exakt klockan tolv	she arrived at twelve o&#39;clock precisely	adverb		Sidan 106	Kaptiel_10 Rivstart_A1_A2
underbar, adjective	underbar	<ul><li>wonderful</li></ul>	det är underbart att vara hemma igen	it is wonderful to be home again	adjective		Sidan 70	Kaptiel_7 Rivstart_A1_A2
post, noun	post	<ul><li>mail, post</li><li>post office</li><li>entry, item</li><li>post, frame</li><li>position, post</li></ul>			noun	en	Sidan 132	Kaptiel_13 Rivstart_A1_A2
extra, adjective	extra	<ul><li>extra</li></ul>	man kallade till en extra kongress	an extra congress was announced	adjective		Sidan 16	Kapitel_1 Rivstart_A1_A2
extra, adverb	extra	<ul><li>extra</li></ul>	köttet är extra billigt idag	meat is extra cheap today	adverb		Sidan 16	Kapitel_1 Rivstart_A1_A2
klicka, verb	klicka	<ul><li>misfire (used of firearms; also used figuratively, &quot;not function&quot;)</li><li>divide into lumps</li><li>click</li></ul>	pistolen klickade	the pistol misfired	verb	att	Sidan 119	Kapitel_11 Rivstart_A1_A2
tips, noun	tips	<ul><li>tip, tip-off</li><li>[football] pools</li></ul>	polisen fick tips från allmänheten	the police received tip-offs from the public	noun	ett	Sidan 35	Kapitel_3 Rivstart_A1_A2
båt, noun	båt	<ul><li>ship, boat</li><li>vessel for transport by water</li></ul>	ha alltid flytväst i båten!	always wear a life jacket in the boat!	noun	en	Sidan 80	Kapitel_8 Rivstart_A1_A2
borta, adverb	borta	<ul><li>away, out, gone</li><li>in another place, not at home</li></ul>	hon var alldeles borta	she was totally perplexed	adverb		Sidan 133	Kaptiel_13 Rivstart_A1_A2
ansikte, noun	ansikte	<ul><li>face</li><li>the front part of the head</li></ul>			noun	ett	Sidan 66	Kaptiel_7 Rivstart_A1_A2
aktivitet, noun	aktivitet	<ul><li>activity</li></ul>	kommunen planerar en rad aktiviteter i sommar	the local authorities are planning a number of activities for the summer	noun	en	Sidan 31	Kapitel_3 Rivstart_A1_A2
mor, noun	mor	<ul><li>mother</li></ul>	mor och barn	mother and children	noun	en	Sidan 58	Kapitel_6 Rivstart_A1_A2
parlament, noun	parlament	<ul><li>parliament</li></ul>			noun	ett	Sidan 105	Kaptiel_10 Rivstart_A1_A2
pojke, noun	pojke	<ul><li>boy</li></ul>	pojkar och flickor	boys and girls	noun	en	Sidan 15	Kapitel_1 Rivstart_A1_A2
trött, adjective	trött	<ul><li>tired</li></ul>	han var trött och somnade genast	he was tired and fell right asleep	adjective		Sidan 18	Kapitel_2 Rivstart_A1_A2
dyr, adjective	dyr	<ul><li>dear, expensive</li></ul>	bilen är alldeles för dyr	that car is much too expensive	adjective		Sidan 66	Kaptiel_7 Rivstart_A1_A2
normal, adjective	normal	<ul><li>normal, usual (of people, also &quot;mentally healthy&quot;)</li></ul>	han kan inte vara normal	he can&#39;t be normal	adjective		Sidan 108	Kaptiel_10 Rivstart_A1_A2
kurs, noun	kurs	<ul><li>course</li><li>rate</li><li>class, course</li></ul>	hålla en rak kurs	keep a straight course	noun	en	Sidan 09	Kapitel_1 Rivstart_A1_A2
ikväll, adverb	ikväll	<ul><li>this evening, tonight</li></ul>			adverb		Sidan 47	Kapitel_5 Rivstart_A1_A2
producera, verb	producera	<ul><li>produce</li></ul>	producera mer elektricitet	produce more electricity	verb	att	Sidan 111	Kaptiel_10 Rivstart_A1_A2
bar, adjective	bar	<ul><li>naked, bare</li></ul>	sova under bar himmel	sleep under the open sky	adjective		Sidan 35	Kapitel_3 Rivstart_A1_A2
bar, noun	bar	<ul><li>snack bar, cafeteria, bar</li><li>place serving alcoholic drinks; cafeteria, etc.</li></ul>			noun	en	Sidan 35	Kapitel_3 Rivstart_A1_A2
grunda, verb	grunda	<ul><li>found</li><li>prime</li><li>base, support</li></ul>	banken grundades 1856	the bank was founded in 1856	verb	att	Sidan 65	Kapitel_6 Rivstart_A1_A2
luft, noun	luft	<ul><li>air</li></ul>	vara ute i friska luften	be out in the fresh air	noun		Sidan 108	Kaptiel_10 Rivstart_A1_A2
industri, noun	industri	<ul><li>industry</li></ul>	jobba på en industri	work in industry	noun		Sidan 105	Kaptiel_10 Rivstart_A1_A2
nordisk, adjective	nordisk	<ul><li>nordic</li></ul>	de nordiska länderna	the Nordic (Scandinavian) countries	adjective		Sidan 80	Kapitel_8 Rivstart_A1_A2
plocka, verb	plocka	<ul><li>pick, gather</li><li>pluck</li></ul>	plocka blommor	pick flowers	verb	att	Sidan 123	Kapitel_12 Rivstart_A1_A2
sjunga, verb	sjunga	<ul><li>sing (also used of similar sounds)</li></ul>	hon sjöng några melodier	she sang a few songs	verb	att	Sidan 49	Kapitel_5 Rivstart_A1_A2
