hals (noun)	hals	noun	en	<ul><li>neck (also used figuratively of long, narrow objects), the part of the body uniting the head with the trunk (the rest of the body)</li></ul>	sträcka på halsen	crane one&#39;s neck	[sound:hals.mp3]	
mån (noun)	mån	noun		<ul><li>degree</li></ul>	i den mån pengarna räcker	for as long as the money lasts	[sound:mån.mp3]	
stam (noun)	stam	noun	en	<ul><li>stem, trunk</li><li>tribe</li><li>stem</li></ul>			[sound:stam.mp3]	
journalistik (noun)	journalistik	noun		<ul><li>journalism</li></ul>				
intäkt (noun)	intäkt	noun	en	<ul><li>income, revenue</li></ul>	statens intäkter	government revenue	[sound:intäkt.mp3]	
krossa (verb)	krossa	verb	att	<ul><li>crush (also used figuratively, &quot;outfight&quot;)</li></ul>	krossat glas	broken glass		
centimeter (noun)	centimeter	noun	en	<ul><li>(centimeter [us]), centimetre, one one-hundredth of a metre</li></ul>			[sound:centimeter.mp3]	
övertyga (verb)	övertyga	verb	att	<ul><li>convince</li></ul>	jag är övertygad om att det kommer att gå bra	I am convinced that it will go well		
romersk (adjective)	romersk	adjective		<ul><li>roman</li></ul>			[sound:romersk.mp3]	
sörja (verb)	sörja	verb	att	<ul><li>mourn, lament</li></ul>	kvinnan sörjde sin döde son	the woman mourned her dead son	[sound:sörja.mp3]	
inspirera (verb)	inspirera	verb	att	<ul><li>inspire</li></ul>	berättelsen är inspirerad av en gammal folksaga	the story is inspired by an old legend		
övertygelse (noun)	övertygelse	noun	en	<ul><li>conviction (also an expression of this &quot;firm belief&quot;)</li></ul>	politisk övertygelse	political conviction	[sound:övertygelse.mp3]	
stackars (adjective)	stackars	adjective		<ul><li>poor (expresses sympathy)</li></ul>			[sound:stackars.mp3]	
potential (noun)	potential	noun	en	<ul><li>potential</li></ul>	det finns en stor potential inom fisket	there is great potential in the fishing industry	[sound:potential.mp3]	
antagande (noun)	antagande	noun	ett	<ul><li>assumption, supposition, hypothesis, guess</li></ul>			[sound:antagande.mp3]	
tilldela (verb)	tilldela	verb	att	<ul><li>allot</li></ul>	tilldelas en ranson	be allotted a ration		
motsätta (verb)	motsätta	verb	att	<ul><li>object</li></ul>				
komplex (adjective)	komplex	adjective		<ul><li>complex</li></ul>			[sound:komplex.mp3]	
skadad (adjective)	skadad	adjective		<ul><li>wounded</li></ul>				
begäran (noun)	begäran	noun	en	<ul><li>application, request, demand</li></ul>	på egen begäran	at one&#39;s own request	[sound:begäran.mp3]	
åtal (noun)	åtal	noun	ett	<ul><li>indictment, prosecution</li></ul>	allmänt åtal	public prosecution	[sound:åtal.mp3]	
dimension (noun)	dimension	noun	en	<ul><li>dimension, size, measurement</li></ul>	en byggnad av enorma dimensioner	a building of enormous dimensions	[sound:dimension.mp3]	
internationellt (adverb)	internationellt	adverb		<ul><li>international</li></ul>				
nationellt (adverb)	nationellt	adverb		<ul><li>nationally</li></ul>				
hållning (noun)	hållning	noun	en	<ul><li>conduct, carriage, attitude, posture</li></ul>	ha dålig hållning	have bad posture	[sound:hållning.mp3]	
gen (noun)	gen	noun	en	<ul><li>gene, unit of inheritance (in a chromosome)</li></ul>			[sound:gen.mp3]	
döpa (verb)	döpa	verb	att	<ul><li>baptise</li></ul>	fartyget döptes till Drottningholm	the ship was christened the Drottningholm		
fantasi (noun)	fantasi	noun	en	<ul><li>imagination</li></ul>	det är bara fria fantasier	it is just imaginings	[sound:fantasi.mp3]	
spets (noun)	spets	noun	en	<ul><li>point (also figuratively)</li><li>lace</li></ul>	knivens spets	the point (tip) of the knife	[sound:spets.mp3]	
avsätta (verb)	avsätta	verb	att	<ul><li>leave marks (traces)</li><li>remove from office, dismiss</li><li>earmark, set aside, allocate, save, reserve</li></ul>	investeringarna har börjat avsätta resultat	the investments have begun to produce results		
observera (verb)	observera	verb	att	<ul><li>notice, observe, note, watch</li></ul>	bilföraren observerade inte pojken	the driver failed to notice the boy	[sound:observera.mp3]	
intressera (verb)	intressera	verb	att	<ul><li>interest</li></ul>	intressera sig för sport	be interested in sports		
uppåt (adverb)	uppåt	adverb		<ul><li>upwards</li></ul>	partiet är på väg uppåt	the party is on the way up	[sound:uppåt.mp3]	
fas (noun)	fas	noun	en	<ul><li>phase</li></ul>	arbetets sista fas har påbörjats	the last phase of the job has been begun	[sound:fas.mp3]	
dop (noun)	dop	noun	ett	<ul><li>baptism, a solemn ceremony admitting a child (or adult) into the Christian community and giving him or her a name (baptismal name)</li></ul>			[sound:dop.mp3]	
professionell (adjective)	professionell	adjective		<ul><li>professional</li></ul>			[sound:professionell.mp3]	
klippa (verb)	klippa	verb	att	<ul><li>cut</li></ul>	klippa håret	cut one&#39;s hair	[sound:klippa.mp3]	
klippa (noun)	klippa	noun	en	<ul><li>cliff, rock</li></ul>			[sound:klippa.mp3]	
trist (adjective)	trist	adjective		<ul><li>dismal, dreary</li></ul>			[sound:trist.mp3]	
ombord (adverb)	ombord	adverb		<ul><li>on board</li></ul>	gå ombord	go on board	[sound:ombord.mp3]	
sparka (verb)	sparka	verb	att	<ul><li>kick (informal, also figuratively &quot;sack, dismiss&quot;)</li></ul>	företaget sparkade tio anställda	the company sacked ten employees		
undervisa (verb)	undervisa	verb	att	<ul><li>teach</li></ul>	undervisa i svenska	teach Swedish		
dåvarande (adjective)	dåvarande	adjective		<ul><li>then, former</li></ul>			[sound:dåvarande.mp3]	
varning (noun)	varning	noun	en	<ul><li>warning</li></ul>	varning för hunden!	beware of the dog!	[sound:varning.mp3]	
tänkbar (adjective)	tänkbar	adjective		<ul><li>conceivable</li></ul>			[sound:tänkbar.mp3]	
villig (adjective)	villig	adjective		<ul><li>willing</li></ul>			[sound:villig.mp3]	
giltig (adjective)	giltig	adjective		<ul><li>valid, legally effective, justifiable</li></ul>			[sound:giltig.mp3]	
gudomlig (adjective)	gudomlig	adjective		<ul><li>divine</li></ul>			[sound:gudomlig.mp3]	
objektiv (adjective)	objektiv	adjective		<ul><li>objective</li></ul>			[sound:objektiv.mp3]	
brand (noun)	brand	noun	en	<ul><li>fire</li></ul>	stå i brand	be on fire	[sound:brand.mp3]	
meningslös (adjective)	meningslös	adjective		<ul><li>meaningless</li></ul>			[sound:meningslös.mp3]	
yttra (verb)	yttra	verb	att	<ul><li>comment, utter, say</li></ul>	yttra sig över en utredning	comment on the report of a commission of inquiry		
minskning (noun)	minskning	noun	en	<ul><li>reduction</li></ul>	en minskning av exporten med 10 procent	a reduction in exports of 10 percent	[sound:minskning.mp3]	
axel (noun)	axel	noun	en	<ul><li>axle, a shaft on which a wheel revolves</li><li>shoulder</li></ul>			[sound:axel.mp3]	
försämra (verb)	försämra	verb	att	<ul><li>worsen, deteriorate</li></ul>	få försämrade villkor	have worse conditions		
motor (noun)	motor	noun	en	<ul><li>engine, motor</li></ul>			[sound:motor.mp3]	
i och med (adverb)	i och med	adverb		<ul><li>as a result</li></ul>				
konstruktion (noun)	konstruktion	noun	en	<ul><li>construction, design</li></ul>	det är fel på konstruktionen	something is wrong with the design	[sound:konstruktion.mp3]	
arkiv (noun)	arkiv	noun	ett	<ul><li>archives, a collection of documents; the place in which a collection of documents is kept</li></ul>			[sound:arkiv.mp3]	
äventyr (noun)	äventyr	noun	ett	<ul><li>adventure (also of &quot;a hazardous incident&quot;)</li></ul>			[sound:äventyr.mp3]	
oj (interjection)	oj	interjection		<ul><li>oh! (exclamation of surprise etc.), sheesh! (american english), wow, ventue forth</li></ul>	oj vad spännande!	oh, how exciting!	[sound:oj.mp3]	
humor (noun)	humor	noun		<ul><li>(sense of) humor [us], (sense of) humour, the ability to express or cause amusement</li></ul>			[sound:humor.mp3]	
like (noun)	like	noun		<ul><li>equal</li></ul>	ett oväsen utan like	an unheard-of racket	[sound:like.mp3]	
paragraf (noun)	paragraf	noun	en	<ul><li>paragraph</li></ul>	paragraf 20 i den nya stadgan	article (section, clause) 20 of the new constitution	[sound:paragraf.mp3]	
vidga (verb)	vidga	verb	att	<ul><li>widen</li></ul>	medicinen vidgar blodkärlen	the medicine dilates the blood vessels		
volym (noun)	volym	noun	en	<ul><li>volume</li></ul>	försäljningen har ökat i volym	sales volume has increased	[sound:volym.mp3]	
motsätta sig (verb)	motsätta sig	verb	att	<ul><li>oppose</li></ul>				
missbruk (noun)	missbruk	noun	ett	<ul><li>abuse</li></ul>	ett missbrukat ord	a misused word	[sound:missbruk.mp3]	
utvidga (verb)	utvidga	verb	att	<ul><li>expand, widen, enlarge</li></ul>	ett utvidgat samarbete	a more extensive cooperation		
snarast (adverb)	snarast	adverb		<ul><li>very soon, as soon as possible</li><li>if anything, rather</li></ul>	vi startar snarast möjligt	we&#39;re starting as soon as we can	[sound:snarast.mp3]	
uppmaning (noun)	uppmaning	noun	en	<ul><li>invitation, urgent request</li></ul>	på uppmaning av regeringen	at the Government&#39;s request	[sound:uppmaning.mp3]	
kram (noun)	kram	noun	en	<ul><li>hug</li></ul>	ge någon en kram	give sby a hug	[sound:kram.mp3]	
livsmedel (noun)	livsmedel	noun	ett	<ul><li>provisions</li></ul>			[sound:livsmedel.mp3]	
anklagelse (noun)	anklagelse	noun	en	<ul><li>accusation, charge</li></ul>	anklagelse för skattefusk	charge of tax evasion	[sound:anklagelse.mp3]	
samordning (noun)	samordning	noun	en	<ul><li>coordination</li></ul>				
dessvärre (adverb)	dessvärre	adverb		<ul><li>unfortunately</li></ul>			[sound:dessvärre.mp3]	
oklar (adjective)	oklar	adjective		<ul><li>indistinct (figuratively &quot;unclear, hard-to-grasp&quot;)</li></ul>			[sound:oklar.mp3]	
företeelse (noun)	företeelse	noun	en	<ul><li>occurrence, phenomenon</li></ul>	en sällsynt företeelse	a rare occurrence	[sound:företeelse.mp3]	
offra (verb)	offra	verb	att	<ul><li>sacrifice (also commonly &quot;give up&quot;)</li></ul>	offra livet	give one&#39;s life		
lager (noun)	lager	noun	ett	<ul><li>stockroom, storage</li><li>stratum, layer</li><li>bearing</li><li>laurel</li></ul>			[sound:lager.mp3]	
lysande (adjective)	lysande	adjective		<ul><li>shining, spectacular</li></ul>			[sound:lysande.mp3]	
bränsle (noun)	bränsle	noun	ett	<ul><li>fuel (also used figuratively), material used to produce heat or power</li></ul>	bränsle till debatten	fuel for debate	[sound:bränsle.mp3]	
finanskris (noun)	finanskris	noun	en	<ul><li>economic crisis</li></ul>				
nödvändigtvis (adverb)	nödvändigtvis	adverb		<ul><li>necessarily</li></ul>	alla statliga verk behöver inte nödvändigtvis ligga i Stockholm	not all government agencies need necessarily be located in Stockholm	[sound:nödvändigtvis.mp3]	
medeltid (noun)	medeltid	noun		<ul><li>middle ages</li></ul>			[sound:medeltid.mp3]	
strävan (noun)	strävan	noun		<ul><li>ambition, aspiration</li></ul>	strävan att kombinera effektivitet med hänsynsfullhet	the ambition (effort, endeavour) to combine efficiency with consideration	[sound:strävan.mp3]	
hastighet (noun)	hastighet	noun	en	<ul><li>speed, velocity, a measure of the distance travelled in a certain time, rapidity of motion</li></ul>	han körde av vägen i hundra kilometers hastighet	he came off the road at a hundred kilometres per hour	[sound:hastighet.mp3]	
kö (noun)	kö	noun	en	<ul><li>queue, (line [us])</li><li>rear</li></ul>	stå i kö	queue, (stand in line [US])	[sound:kö.mp3]	
medvetande (noun)	medvetande	noun	ett	<ul><li>consciousness</li><li>awareness, consciousness</li></ul>	patienten var hela tiden vid fullt medvetande	the patient was fully conscious throughout	[sound:medvetande.mp3]	
producent (noun)	producent	noun	en	<ul><li>producer</li></ul>			[sound:producent.mp3]	
vetande (noun)	vetande	noun		<ul><li>knowledge</li></ul>	mänskligt vetande	human knowledge	[sound:vetande.mp3]	
installera (verb)	installera	verb	att	<ul><li>install</li><li>inaugurate, install</li></ul>	installera ett nytt ventilationssystem	install a new ventilating system		
utge (verb)	utge	verb	att	<ul><li>release</li></ul>				
förberedelse (noun)	förberedelse	noun	en	<ul><li>preparation</li></ul>			[sound:förberedelse.mp3]	
fördom (noun)	fördom	noun	en	<ul><li>bias, prejudice</li></ul>			[sound:fördom.mp3]	
synnerligen (adverb)	synnerligen	adverb		<ul><li>extremely, exceedingly, particularly, most</li></ul>	en synnerligen angelägen fråga	an extremely urgent matter	[sound:synnerligen.mp3]	
åtagande (noun)	åtagande	noun	ett	<ul><li>undertaking, obligation</li></ul>	ett frivilligt åtagande	a voluntary undertaking	[sound:åtagande.mp3]	
tillkännage (verb)	tillkännage	verb	att	<ul><li>notify, announce</li></ul>				
kaos (noun)	kaos	noun	ett	<ul><li>chaos</li></ul>			[sound:kaos.mp3]	
mästare (noun)	mästare	noun	en	<ul><li>master</li><li>champion</li></ul>	okänd mästare från 1500-talet	unknown master of the 16th century	[sound:mästare.mp3]	
utmana (verb)	utmana	verb	att	<ul><li>challenge (figuratively &quot;provoke&quot;)</li></ul>				
drift (noun)	drift	noun	en	<ul><li>operation, operation or management of a plant, company, etc.</li><li>urge, instinct</li><li>joking</li><li></li></ul>	ta i drift	put into operation	[sound:drift.mp3]	
måne (noun)	måne	noun	en	<ul><li>moon</li></ul>			[sound:måne.mp3]	
bita (verb)	bita	verb	att	<ul><li>bite, sink one&#39;s teeth into (in order to eat, attack, etc.)</li></ul>				
blandad (adjective)	blandad	adjective		<ul><li>mixed</li></ul>				
hjälte (noun)	hjälte	noun	en	<ul><li>hero (also used figuratively of the principal character of novels, etc.), a person admired for (his) noble or courageous achievements</li></ul>			[sound:hjälte.mp3]	
skänka (verb)	skänka	verb	att	<ul><li>give, grant, present</li></ul>	skänka pengar till kyrkan	give money to the Church		
tillämplig (adjective)	tillämplig	adjective		<ul><li>applicable</li></ul>			[sound:tillämplig.mp3]	
betydelsefull (adjective)	betydelsefull	adjective		<ul><li>significant, meaningfull</li></ul>				
synsätt (noun)	synsätt	noun	ett	<ul><li>outlook, approach</li></ul>			[sound:synsätt.mp3]	
ström (noun)	ström	noun	en	<ul><li>swiftly-flowing water (figuratively &quot;large amount&quot;), river, flow, torrent, flood</li><li>current</li></ul>			[sound:ström.mp3]	
förse (verb)	förse	verb	att	<ul><li>provide</li></ul>	bunden och försedd med munkavle	bound and gagged (muzzled)		
mätning (noun)	mätning	noun	en	<ul><li>measurement</li></ul>			[sound:mätning.mp3]	
massiv (adjective)	massiv	adjective		<ul><li>solid</li><li>massive (also generally as a reinforcer)</li></ul>			[sound:massiv.mp3]	
atmosfär (noun)	atmosfär	noun	en	<ul><li>atmosphere, the air surrounding the earth</li><li>atmosphere, mood, spirit</li></ul>	diskussionerna fördes i en avspänd atmosfär	the discussions were conducted in a very relaxed atmosphere	[sound:atmosfär.mp3]	
mall (noun)	mall	noun	en	<ul><li>template, pattern</li></ul>			[sound:mall.mp3]	
personlighet (noun)	personlighet	noun	en	<ul><li>personality</li></ul>	en unik personlighet	a unique personality	[sound:personlighet.mp3]	
gren (noun)	gren	noun	en	<ul><li>branch</li><li>field, area, branch</li></ul>	andra grenar av verksamheten	other areas of the operation	[sound:gren.mp3]	
väldig (adjective)	väldig	adjective		<ul><li>huge, immense, powerful, awful, tremendous</li></ul>			[sound:väldig.mp3]	
effektivt (adverb)	effektivt	adverb		<ul><li>effective, efficient</li></ul>				
vanligen (adverb)	vanligen	adverb		<ul><li>usually, generally, ordinarily, commonly</li></ul>			[sound:vanligen.mp3]	
koncept (noun)	koncept	noun	ett	<ul><li>draft</li><li>concept</li></ul>			[sound:koncept.mp3]	
välkänd (adjective)	välkänd	adjective		<ul><li>well-known</li></ul>			[sound:välkänd.mp3]	
förebild (noun)	förebild	noun	en	<ul><li>pattern, rolemodel</li></ul>	vara en förebild för någon	be a person for someone to model themselves on	[sound:förebild.mp3]	
uppenbart (adverb)	uppenbart	adverb		<ul><li>obvious</li></ul>				
recept (noun)	recept	noun	ett	<ul><li>prescription</li><li>recipe</li></ul>			[sound:recept.mp3]	
geografisk (adjective)	geografisk	adjective		<ul><li>geographical, geografic, geographic, geografical, geographically</li></ul>				
grafisk (adjective)	grafisk	adjective		<ul><li>graphic, graphical, shown in the form of pictures (or diagrams, etc.)</li><li>graphic, graphical, pertaining to or expressed by writing</li></ul>			[sound:grafisk.mp3]	
upplysning (noun)	upplysning	noun	en	<ul><li>information</li></ul>	ge upplysningar om tågtider	give information about train times	[sound:upplysning.mp3]	
